filename,mask_frac,psnr_full,psnr_mask,ssim_full,ssim_mask
4485.png,0.2693023681640625,33.54304414426872,27.902936552657565,0.9558824622268384,0.8819073547419372
4495.png,0.4086151123046875,34.680640429946166,30.798818272661634,0.9779504196457157,0.9519005561210645
4499.png,0.4221343994140625,26.995585387189212,23.254372099390093,0.8807498418355681,0.7301772326689947
4514.png,0.4683990478515625,33.54694030693998,30.261126436783712,0.9327667345985894,0.8671087540370116
4521.png,0.3734893798828125,31.7739042839794,27.534519399575828,0.9491919712383762,0.8856874481616207
4552.png,0.344329833984375,36.109482302965155,31.48673155197397,0.9758935533600603,0.9355319151554614
4569.png,0.3573760986328125,36.20420977518527,31.758602099982557,0.9580651581328327,0.8937739722638322
4574.png,0.1829071044921875,35.982340030889326,28.60875091841615,0.9700900848232337,0.851977015176796
4603.png,0.34954833984375,34.2142179045213,29.65467236439991,0.9586283055526016,0.8899814686933949
4605.png,0.283843994140625,35.78706794679468,30.3348822803815,0.974993083174213,0.9219270981973725
4606.png,0.2131500244140625,35.03854745207458,28.33964109732785,0.9653084562986893,0.8543512939849096
4630.png,0.3060760498046875,36.018538678832904,31.126819226757544,0.9576583473625634,0.8868020053908963
4643.png,0.36181640625,32.23592202960728,27.827115601550723,0.9571129692317621,0.8885587490114201
4651.png,0.418670654296875,28.529220043756425,25.147949777091398,0.8581129532709939,0.7488548288903468
