sample_id,feature_type,block_index,layer_fraction,is_primary_block,similarity_1e5_to_clean,similarity_render_to_clean,delta_render_over_1e5,different_scene_1e5_to_clean,different_scene_render_to_clean,scene_advantage_1e5,scene_advantage_render,delta_scene_advantage,similarity_1e5_to_render,different_scene_target_sample_id
3352,centered,6,2/4,1,0.655390,0.811856,0.156466,0.567418,0.711160,0.087972,0.100696,0.012724,0.562825,0282
3352,raw,3,1/4,0,0.690978,0.803141,0.112162,0.619512,0.733328,0.071466,0.069812,-0.001653,0.593853,0282
3352,centered,3,1/4,0,0.666103,0.816293,0.150190,0.586143,0.755387,0.079959,0.060906,-0.019053,0.536720,0282
3361,raw,6,2/4,1,0.727914,0.899943,0.172029,0.750604,0.754687,-0.022690,0.145256,0.167946,0.639086,5289
3361,centered,6,2/4,1,0.738707,0.865568,0.126861,0.723477,0.744620,0.015230,0.120947,0.105717,0.618064,5289
3361,raw,3,1/4,0,0.769778,0.886655,0.116877,0.780544,0.763653,-0.010766,0.123001,0.133767,0.686733,5289
3361,centered,3,1/4,0,0.738750,0.889345,0.150596,0.704303,0.799724,0.034447,0.089621,0.055174,0.631726,5289
3397,raw,6,2/4,1,0.338598,0.825328,0.486730,0.287751,0.781984,0.050847,0.043343,-0.007504,0.245596,4104
3397,centered,6,2/4,1,0.484761,0.824072,0.339311,0.451013,0.755979,0.033749,0.068094,0.034345,0.452497,4104
3397,raw,3,1/4,0,0.536098,0.799306,0.263209,0.488789,0.761846,0.047309,0.037460,-0.009849,0.453299,4104
3397,centered,3,1/4,0,0.609916,0.832706,0.222790,0.599002,0.781306,0.010914,0.051400,0.040486,0.537796,4104
3417,raw,6,2/4,1,0.539009,0.829788,0.290778,0.566551,0.745048,-0.027542,0.084739,0.112281,0.427508,6513
3417,centered,6,2/4,1,0.607590,0.826115,0.218524,0.618012,0.752965,-0.010422,0.073150,0.083572,0.534465,6513
3417,raw,3,1/4,0,0.669867,0.797767,0.127900,0.641626,0.738407,0.028241,0.059360,0.031119,0.552335,6513
3417,centered,3,1/4,0,0.687213,0.831478,0.144265,0.655507,0.775728,0.031706,0.055749,0.024044,0.586757,6513
3428,raw,6,2/4,1,0.642266,0.823591,0.181325,0.608302,0.721896,0.033964,0.101695,0.067731,0.488401,2086
3428,centered,6,2/4,1,0.681214,0.820580,0.139366,0.625359,0.729997,0.055855,0.090583,0.034728,0.558402,2086
3428,raw,3,1/4,0,0.708971,0.812454,0.103482,0.665637,0.722877,0.043334,0.089576,0.046242,0.576403,2086
3428,centered,3,1/4,0,0.711413,0.842824,0.131411,0.654543,0.762120,0.056871,0.080704,0.023833,0.603284,2086
3458,raw,6,2/4,1,0.686302,0.823822,0.137520,0.650332,0.764384,0.035970,0.059438,0.023468,0.523099,2741
3458,centered,6,2/4,1,0.718712,0.815957,0.097245,0.671889,0.760154,0.046823,0.055803,0.008980,0.590591,2741
3458,raw,3,1/4,0,0.723241,0.785155,0.061915,0.689179,0.749427,0.034062,0.035728,0.001666,0.572112,2741
3458,centered,3,1/4,0,0.724558,0.807904,0.083347,0.672067,0.780364,0.052491,0.027541,-0.024950,0.599149,2741
3461,raw,6,2/4,1,0.465398,0.753128,0.287730,0.328834,0.640190,0.136565,0.112938,-0.023627,0.245901,3597
3461,centered,6,2/4,1,0.576786,0.768356,0.191570,0.455079,0.631777,0.121707,0.136579,0.014872,0.465796,3597
3461,raw,3,1/4,0,0.609241,0.751861,0.142620,0.512073,0.646648,0.097168,0.105213,0.008045,0.438449,3597
3461,centered,3,1/4,0,0.657607,0.795042,0.137434,0.582910,0.693866,0.074698,0.101175,0.026477,0.579261,3597
3462,raw,6,2/4,1,0.431496,0.778407,0.346912,0.464419,0.744776,-0.032923,0.033631,0.066554,0.388573,4116
3462,centered,6,2/4,1,0.528380,0.746525,0.218145,0.549567,0.727469,-0.021187,0.019056,0.040243,0.504832,4116
3462,raw,3,1/4,0,0.563212,0.773603,0.210391,0.603304,0.722641,-0.040092,0.050962,0.091053,0.466628,4116
3462,centered,3,1/4,0,0.649177,0.786151,0.136975,0.651408,0.761448,-0.002232,0.024703,0.026935,0.535915,4116
3489,raw,6,2/4,1,0.402643,0.818966,0.416323,0.427448,0.695937,-0.024805,0.123029,0.147833,0.366394,0876
3489,centered,6,2/4,1,0.516467,0.787781,0.271314,0.517792,0.685435,-0.001324,0.102346,0.103670,0.507856,0876
3489,raw,3,1/4,0,0.559215,0.800296,0.241082,0.528540,0.687102,0.030675,0.113194,0.082519,0.474414,0876
3489,centered,3,1/4,0,0.663970,0.806212,0.142242,0.596120,0.721771,0.067851,0.084440,0.016590,0.557464,0876
3498,raw,6,2/4,1,0.540515,0.836296,0.295781,0.570852,0.775289,-0.030336,0.061007,0.091343,0.423943,5753
3498,centered,6,2/4,1,0.611629,0.815386,0.203756,0.624807,0.773839,-0.013177,0.041546,0.054724,0.525192,5753
3498,raw,3,1/4,0,0.642927,0.805352,0.162425,0.667217,0.779127,-0.024290,0.026225,0.050515,0.528105,5753
3498,centered,3,1/4,0,0.678587,0.821114,0.142527,0.677405,0.812518,0.001183,0.008596,0.007413,0.581519,5753
3499,raw,6,2/4,1,0.346295,0.858531,0.512236,0.311392,0.712226,0.034903,0.146305,0.111402,0.251672,3797
3499,centered,6,2/4,1,0.488564,0.848116,0.359552,0.450001,0.684661,0.038563,0.163455,0.124892,0.453349,3797
3499,raw,3,1/4,0,0.533396,0.836715,0.303319,0.482925,0.698217,0.050472,0.138498,0.088027,0.445096,3797
3499,centered,3,1/4,0,0.633760,0.859401,0.225641,0.594700,0.722803,0.039060,0.136598,0.097538,0.559211,3797
3508,raw,6,2/4,1,0.393535,0.644979,0.251444,0.226478,0.688132,0.167058,-0.043153,-0.210210,0.126634,5990
3508,centered,6,2/4,1,0.529364,0.702941,0.173578,0.404654,0.693535,0.124710,0.009406,-0.115303,0.412092,5990
3508,raw,3,1/4,0,0.544549,0.672648,0.128100,0.445646,0.686464,0.098903,-0.013816,-0.112719,0.353708,5990
3508,centered,3,1/4,0,0.627914,0.741646,0.113731,0.585079,0.727973,0.042835,0.013673,-0.029162,0.538049,5990
3585,raw,6,2/4,1,0.719389,0.881548,0.162159,0.700415,0.832899,0.018974,0.048649,0.029675,0.615065,0844
3585,centered,6,2/4,1,0.725746,0.856458,0.130712,0.700544,0.809958,0.025202,0.046500,0.021298,0.604346,0844
3585,raw,3,1/4,0,0.758379,0.868400,0.110021,0.745651,0.823407,0.012727,0.044993,0.032266,0.658439,0844
3585,centered,3,1/4,0,0.727844,0.881764,0.153920,0.707168,0.842244,0.020676,0.039520,0.018844,0.622899,0844
3597,raw,6,2/4,1,0.686035,0.771781,0.085746,0.541944,0.527111,0.144091,0.244670,0.100579,0.473615,0091
3597,centered,6,2/4,1,0.716638,0.763184,0.046547,0.536002,0.537752,0.180635,0.225432,0.044797,0.538073,0091
3597,raw,3,1/4,0,0.749694,0.768590,0.018895,0.634559,0.571621,0.115135,0.196969,0.081833,0.576266,0091
3597,centered,3,1/4,0,0.721179,0.805289,0.084110,0.568503,0.646614,0.152676,0.158675,0.005999,0.603453,0091
3605,raw,6,2/4,1,0.346750,0.825432,0.478682,0.281140,0.799101,0.065610,0.026331,-0.039279,0.218266,3714
3605,centered,6,2/4,1,0.496676,0.807712,0.311036,0.443145,0.774970,0.053531,0.032742,-0.020789,0.422824,3714
3605,raw,3,1/4,0,0.557645,0.795831,0.238185,0.497953,0.786485,0.059692,0.009346,-0.050346,0.443946,3714
3605,centered,3,1/4,0,0.640597,0.826169,0.185572,0.622666,0.803661,0.017931,0.022508,0.004577,0.576659,3714
3621,raw,6,2/4,1,0.537682,0.814843,0.277160,0.605919,0.585951,-0.068237,0.228891,0.297128,0.379263,0209
3621,centered,6,2/4,1,0.603516,0.803511,0.199996,0.615065,0.610984,-0.011549,0.192527,0.204076,0.489683,0209
3621,raw,3,1/4,0,0.642615,0.824565,0.181949,0.660702,0.635920,-0.018087,0.188644,0.206731,0.525551,0209
3621,centered,3,1/4,0,0.679966,0.851064,0.171098,0.618562,0.710190,0.061404,0.140874,0.079471,0.593620,0209
3625,raw,6,2/4,1,0.504647,0.815653,0.311006,0.497739,0.671084,0.006907,0.144569,0.137662,0.340827,4265
3625,centered,6,2/4,1,0.593441,0.804846,0.211404,0.581842,0.653496,0.011600,0.151350,0.139750,0.478050,4265
3625,raw,3,1/4,0,0.600558,0.812052,0.211493,0.581653,0.685622,0.018905,0.126430,0.107525,0.466274,4265
3625,centered,3,1/4,0,0.657517,0.838424,0.180907,0.620158,0.729990,0.037359,0.108434,0.071075,0.584487,4265
3646,raw,6,2/4,1,0.355163,0.727541,0.372378,0.206505,0.703106,0.148657,0.024435,-0.124222,0.140571,5444
3646,centered,6,2/4,1,0.511042,0.737449,0.226407,0.379478,0.678607,0.131564,0.058841,-0.072722,0.400258,5444
3646,raw,3,1/4,0,0.542257,0.728792,0.186535,0.452064,0.678075,0.090193,0.050718,-0.039475,0.384124,5444
3646,centered,3,1/4,0,0.634508,0.780805,0.146297,0.598171,0.708488,0.036337,0.072317,0.035980,0.571914,5444
3679,raw,6,2/4,1,0.802242,0.842570,0.040328,0.743232,0.702327,0.059010,0.140242,0.081232,0.662340,0387
3679,centered,6,2/4,1,0.782036,0.810559,0.028523,0.683268,0.695374,0.098768,0.115185,0.016417,0.627656,0387
3679,raw,3,1/4,0,0.806460,0.816266,0.009807,0.751876,0.710280,0.054583,0.105987,0.051403,0.669966,0387
3679,centered,3,1/4,0,0.745783,0.830139,0.084356,0.659752,0.748634,0.086031,0.081505,-0.004526,0.615407,0387
3702,raw,6,2/4,1,0.320559,0.749847,0.429288,0.210377,0.766235,0.110182,-0.016388,-0.126570,0.150964,5120
3702,centered,6,2/4,1,0.473589,0.759658,0.286069,0.394374,0.729555,0.079214,0.030103,-0.049112,0.404518,5120
3702,raw,3,1/4,0,0.510144,0.758340,0.248196,0.424844,0.683837,0.085300,0.074503,-0.010797,0.385281,5120
3702,centered,3,1/4,0,0.617113,0.797229,0.180116,0.567209,0.711377,0.049904,0.085852,0.035948,0.566459,5120
3706,raw,6,2/4,1,0.552354,0.741076,0.188722,0.382320,0.748959,0.170034,-0.007883,-0.177916,0.346533,0524
3706,centered,6,2/4,1,0.625753,0.752850,0.127097,0.483975,0.744795,0.141778,0.008055,-0.133723,0.512023,0524
3706,raw,3,1/4,0,0.664869,0.733621,0.068752,0.526234,0.712909,0.138636,0.020712,-0.117923,0.477292,0524
3706,centered,3,1/4,0,0.672667,0.783760,0.111093,0.580596,0.754570,0.092070,0.029190,-0.062881,0.585997,0524
3712,raw,6,2/4,1,0.591790,0.800320,0.208530,0.465483,0.800837,0.126307,-0.000517,-0.126824,0.417143,6498
3712,centered,6,2/4,1,0.663784,0.780096,0.116312,0.540917,0.782967,0.122867,-0.002871,-0.125738,0.533953,6498
3712,raw,3,1/4,0,0.667260,0.789571,0.122311,0.578310,0.812931,0.088950,-0.023360,-0.112310,0.523070,6498
3712,centered,3,1/4,0,0.692645,0.812493,0.119848,0.630564,0.831285,0.062081,-0.018792,-0.080873,0.605998,6498
3714,raw,6,2/4,1,0.525093,0.875936,0.350843,0.554559,0.686442,-0.029466,0.189495,0.218961,0.400743,6689
3714,centered,6,2/4,1,0.608690,0.859966,0.251276,0.591880,0.705172,0.016810,0.154793,0.137984,0.528229,6689
3714,raw,3,1/4,0,0.646890,0.831318,0.184428,0.679469,0.683220,-0.032579,0.148098,0.180677,0.517044,6689
3714,centered,3,1/4,0,0.703361,0.843891,0.140530,0.666368,0.731792,0.036992,0.112100,0.075107,0.596557,6689
3732,raw,6,2/4,1,0.336734,0.772874,0.436141,0.325736,0.750646,0.010998,0.022228,0.011230,0.193381,5099
3732,centered,6,2/4,1,0.477047,0.782391,0.305345,0.469801,0.743705,0.007245,0.038686,0.031441,0.412007,5099
3732,raw,3,1/4,0,0.515061,0.775480,0.260418,0.508080,0.750896,0.006982,0.024584,0.017602,0.400048,5099
3732,centered,3,1/4,0,0.605896,0.813646,0.207750,0.602107,0.786022,0.003789,0.027624,0.023835,0.546668,5099
3738,raw,6,2/4,1,0.566497,0.674878,0.108380,0.400990,0.690732,0.165507,-0.015855,-0.181362,0.279347,3945
3738,centered,6,2/4,1,0.649095,0.703143,0.054048,0.523277,0.685629,0.125818,0.017514,-0.108304,0.487087,3945
3738,raw,3,1/4,0,0.672129,0.689842,0.017714,0.552052,0.684588,0.120077,0.005254,-0.114822,0.447409,3945
3738,centered,3,1/4,0,0.675363,0.759130,0.083767,0.611930,0.731152,0.063433,0.027979,-0.035454,0.578543,3945
3797,raw,6,2/4,1,0.390512,0.801690,0.411179,0.295364,0.738884,0.095147,0.062806,-0.032341,0.242272,6076
3797,centered,6,2/4,1,0.515430,0.785396,0.269965,0.435638,0.710532,0.079792,0.074864,-0.004928,0.440042,6076
3797,raw,3,1/4,0,0.557933,0.802842,0.244908,0.475361,0.732113,0.082572,0.070729,-0.011843,0.433042,6076
3797,centered,3,1/4,0,0.655340,0.822246,0.166906,0.587793,0.757926,0.067547,0.064320,-0.003227,0.574816,6076
3819,raw,6,2/4,1,0.804484,0.859016,0.054532,0.682366,0.728919,0.122118,0.130097,0.007979,0.673623,0131
3819,centered,6,2/4,1,0.785318,0.826953,0.041635,0.640329,0.716620,0.144989,0.110333,-0.034656,0.635334,0131
3819,raw,3,1/4,0,0.817582,0.826320,0.008739,0.714142,0.728295,0.103440,0.098025,-0.005414,0.675524,0131
3819,centered,3,1/4,0,0.754284,0.846142,0.091858,0.645832,0.762876,0.108452,0.083265,-0.025186,0.631790,0131
3831,raw,6,2/4,1,0.590151,0.840581,0.250430,0.665851,0.697742,-0.075700,0.142839,0.218539,0.463539,0328
3831,centered,6,2/4,1,0.645501,0.821419,0.175917,0.672113,0.710036,-0.026612,0.111382,0.137994,0.534021,0328
3831,raw,3,1/4,0,0.675637,0.831146,0.155509,0.723240,0.719676,-0.047603,0.111470,0.159072,0.572342,0328
3831,centered,3,1/4,0,0.695642,0.847016,0.151374,0.682757,0.771474,0.012885,0.075542,0.062657,0.604672,0328
3861,raw,6,2/4,1,0.502973,0.806388,0.303415,0.519313,0.698934,-0.016341,0.107455,0.123795,0.327061,5158
3861,centered,6,2/4,1,0.593761,0.797115,0.203354,0.608212,0.700816,-0.014451,0.096298,0.110749,0.463068,5158
3861,raw,3,1/4,0,0.620326,0.805526,0.185200,0.621738,0.737731,-0.001412,0.067795,0.069207,0.487907,5158
3861,centered,3,1/4,0,0.662945,0.834366,0.171422,0.658946,0.780472,0.003998,0.053894,0.049896,0.578897,5158
3900,raw,6,2/4,1,0.656853,0.868868,0.212015,0.624370,0.747979,0.032482,0.120889,0.088407,0.534951,5629
3900,centered,6,2/4,1,0.697837,0.839153,0.141316,0.631561,0.754321,0.066276,0.084832,0.018556,0.576896,5629
3900,raw,3,1/4,0,0.715063,0.831064,0.116001,0.696051,0.731776,0.019013,0.099288,0.080276,0.583464,5629
3900,centered,3,1/4,0,0.714585,0.844561,0.129975,0.660315,0.776951,0.054270,0.067609,0.013339,0.613122,5629
3916,raw,6,2/4,1,0.470367,0.619208,0.148841,0.348122,0.674406,0.122245,-0.055198,-0.177442,0.146772,2708
3916,centered,6,2/4,1,0.575291,0.649600,0.074310,0.471625,0.698243,0.103665,-0.048642,-0.152308,0.384810,2708
3916,raw,3,1/4,0,0.614208,0.693086,0.078878,0.538232,0.729859,0.075976,-0.036773,-0.112750,0.401332,2708
3916,centered,3,1/4,0,0.652511,0.763122,0.110611,0.616022,0.785369,0.036489,-0.022247,-0.058736,0.578078,2708
3945,raw,6,2/4,1,0.436228,0.773246,0.337018,0.315536,0.646826,0.120691,0.126419,0.005728,0.219866,5458
3945,centered,6,2/4,1,0.556507,0.778595,0.222088,0.442511,0.643372,0.113996,0.135224,0.021227,0.446479,5458
3945,raw,3,1/4,0,0.601768,0.751464,0.149696,0.493811,0.637804,0.107956,0.113660,0.005703,0.417013,5458
3945,centered,3,1/4,0,0.668621,0.793577,0.124956,0.584837,0.677072,0.083784,0.116505,0.032721,0.584768,5458
3947,raw,6,2/4,1,0.495922,0.699517,0.203595,0.308196,0.677694,0.187726,0.021823,-0.165902,0.253781,2952
3947,centered,6,2/4,1,0.605618,0.717790,0.112172,0.440210,0.676121,0.165408,0.041669,-0.123739,0.474070,2952
3947,raw,3,1/4,0,0.618941,0.679969,0.061028,0.491434,0.654070,0.127507,0.025899,-0.101608,0.419653,2952
3947,centered,3,1/4,0,0.661443,0.734414,0.072971,0.577457,0.696290,0.083986,0.038124,-0.045862,0.559946,2952
3963,raw,6,2/4,1,0.512949,0.766534,0.253585,0.367851,0.777394,0.145098,-0.010860,-0.155958,0.291500,0217
3963,centered,6,2/4,1,0.621199,0.751697,0.130498,0.494693,0.752474,0.126505,-0.000777,-0.127282,0.473945,0217
3963,raw,3,1/4,0,0.629567,0.768050,0.138483,0.547252,0.765409,0.082315,0.002641,-0.079674,0.455061,0217
3963,centered,3,1/4,0,0.694229,0.797794,0.103566,0.630535,0.787939,0.063694,0.009855,-0.053839,0.601947,0217
4018,raw,6,2/4,1,0.350703,0.803462,0.452760,0.505075,0.628535,-0.154372,0.174927,0.329299,0.299324,4872
4018,centered,6,2/4,1,0.480087,0.792216,0.312128,0.566672,0.674459,-0.086585,0.117757,0.204341,0.484643,4872
4018,raw,3,1/4,0,0.517401,0.760209,0.242809,0.618672,0.649469,-0.101272,0.110740,0.212012,0.432292,4872
4018,centered,3,1/4,0,0.624226,0.771881,0.147655,0.641355,0.710531,-0.017129,0.061349,0.078478,0.547971,4872
4027,raw,6,2/4,1,0.726884,0.786815,0.059930,0.626408,0.784924,0.100477,0.001891,-0.098586,0.530058,3621
4027,centered,6,2/4,1,0.739212,0.775739,0.036527,0.640701,0.778905,0.098511,-0.003165,-0.101677,0.568156,3621
4027,raw,3,1/4,0,0.757437,0.792744,0.035307,0.689668,0.792555,0.067769,0.000189,-0.067580,0.590948,3621
4027,centered,3,1/4,0,0.732744,0.820876,0.088131,0.683964,0.823973,0.048781,-0.003097,-0.051878,0.615450,3621
4068,raw,6,2/4,1,0.407952,0.750014,0.342063,0.387968,0.751198,0.019984,-0.001184,-0.021168,0.208732,6360
4068,centered,6,2/4,1,0.531213,0.744551,0.213338,0.511916,0.736565,0.019297,0.007986,-0.011312,0.408524,6360
4068,raw,3,1/4,0,0.590509,0.764418,0.173909,0.574686,0.751060,0.015823,0.013359,-0.002464,0.447991,6360
4068,centered,3,1/4,0,0.654867,0.802757,0.147890,0.638658,0.790496,0.016209,0.012261,-0.003948,0.589234,6360
4104,raw,6,2/4,1,0.644034,0.857859,0.213826,0.616384,0.700564,0.027650,0.157295,0.129645,0.518231,0406
4104,centered,6,2/4,1,0.684802,0.842312,0.157510,0.615435,0.693275,0.069367,0.149037,0.079670,0.566543,0406
4104,raw,3,1/4,0,0.709751,0.845323,0.135571,0.674391,0.707579,0.035360,0.137743,0.102383,0.595656,0406
4104,centered,3,1/4,0,0.713413,0.858528,0.145115,0.636410,0.743669,0.077003,0.114860,0.037857,0.604155,0406
4116,raw,6,2/4,1,0.589411,0.805791,0.216380,0.612977,0.765914,-0.023566,0.039878,0.063444,0.476866,0251
4116,centered,6,2/4,1,0.635435,0.793174,0.157739,0.637463,0.762395,-0.002028,0.030779,0.032806,0.537921,0251
4116,raw,3,1/4,0,0.701724,0.793404,0.091679,0.701307,0.771933,0.000417,0.021471,0.021053,0.572658,0251
4116,centered,3,1/4,0,0.689403,0.827931,0.138527,0.674641,0.810338,0.014762,0.017593,0.002830,0.580162,0251
4132,raw,6,2/4,1,0.447446,0.643518,0.196072,0.281120,0.712006,0.166325,-0.068489,-0.234814,0.211580,2090
4132,centered,6,2/4,1,0.552836,0.683848,0.131012,0.438485,0.708644,0.114352,-0.024796,-0.139148,0.416477,2090
4132,raw,3,1/4,0,0.579086,0.708223,0.129137,0.499253,0.746156,0.079833,-0.037933,-0.117767,0.425469,2090
4132,centered,3,1/4,0,0.647431,0.772400,0.124969,0.618689,0.791091,0.028742,-0.018692,-0.047433,0.556509,2090
4151,raw,6,2/4,1,0.510849,0.784515,0.273665,0.443725,0.807999,0.067125,-0.023484,-0.090609,0.326778,5230
4151,centered,6,2/4,1,0.596746,0.783594,0.186848,0.539788,0.804969,0.056958,-0.021375,-0.078333,0.469348,5230
4151,raw,3,1/4,0,0.634600,0.797937,0.163337,0.590625,0.790655,0.043975,0.007282,-0.036693,0.487543,5230
4151,centered,3,1/4,0,0.676631,0.833099,0.156469,0.641942,0.824664,0.034688,0.008435,-0.026253,0.583138,5230
4158,raw,6,2/4,1,0.398928,0.681229,0.282301,0.242189,0.750039,0.156739,-0.068810,-0.225549,0.157425,0774
4158,centered,6,2/4,1,0.540751,0.700275,0.159524,0.413603,0.736082,0.127148,-0.035807,-0.162954,0.408064,0774
4158,raw,3,1/4,0,0.574257,0.716336,0.142079,0.461313,0.753492,0.112943,-0.037156,-0.150100,0.395301,0774
4158,centered,3,1/4,0,0.653368,0.772506,0.119138,0.599355,0.780946,0.054014,-0.008440,-0.062453,0.573847,0774
4211,raw,6,2/4,1,0.647955,0.813781,0.165826,0.594044,0.584013,0.053911,0.229768,0.175858,0.482174,4467
4211,centered,6,2/4,1,0.698938,0.791447,0.092509,0.579058,0.619980,0.119880,0.171467,0.051587,0.556700,4467
4211,raw,3,1/4,0,0.704150,0.793371,0.089221,0.657636,0.607033,0.046515,0.186338,0.139823,0.551986,4467
4211,centered,3,1/4,0,0.705741,0.818065,0.112325,0.596836,0.677012,0.108905,0.141053,0.032149,0.603750,4467
4243,raw,6,2/4,1,0.590013,0.877980,0.287968,0.579438,0.649179,0.010575,0.228801,0.218226,0.496953,5373
4243,centered,6,2/4,1,0.646171,0.850011,0.203840,0.588593,0.649608,0.057578,0.200404,0.142825,0.564942,5373
4243,raw,3,1/4,0,0.658104,0.855370,0.197266,0.634396,0.669803,0.023707,0.185567,0.161859,0.558019,5373
4243,centered,3,1/4,0,0.691349,0.861727,0.170377,0.612762,0.716512,0.078587,0.145215,0.066628,0.602524,5373
4259,raw,6,2/4,1,0.456417,0.817232,0.360815,0.360020,0.739030,0.096397,0.078202,-0.018194,0.306781,0959
4259,centered,6,2/4,1,0.556213,0.809961,0.253748,0.476214,0.712727,0.080000,0.097234,0.017235,0.474975,0959
4259,raw,3,1/4,0,0.587837,0.769072,0.181235,0.503137,0.730586,0.084700,0.038486,-0.046213,0.448069,0959
4259,centered,3,1/4,0,0.643124,0.803489,0.160365,0.585487,0.747828,0.057637,0.055661,-0.001976,0.563995,0959
4262,raw,6,2/4,1,0.610347,0.720825,0.110477,0.449076,0.761843,0.161271,-0.041018,-0.202289,0.344592,6179
4262,centered,6,2/4,1,0.670483,0.731575,0.061091,0.529045,0.764355,0.141439,-0.032780,-0.174218,0.499917,6179
4262,raw,3,1/4,0,0.699287,0.726270,0.026984,0.590483,0.756047,0.108804,-0.029777,-0.138581,0.495363,6179
4262,centered,3,1/4,0,0.696647,0.776409,0.079762,0.627862,0.794760,0.068785,-0.018350,-0.087135,0.599977,6179
4265,raw,6,2/4,1,0.377289,0.788880,0.411591,0.356615,0.726393,0.020674,0.062487,0.041813,0.192697,4377
4265,centered,6,2/4,1,0.525483,0.785268,0.259785,0.502756,0.727272,0.022727,0.057995,0.035268,0.436323,4377
4265,raw,3,1/4,0,0.568094,0.771708,0.203614,0.533772,0.728165,0.034322,0.043543,0.009221,0.414594,4377
4265,centered,3,1/4,0,0.653289,0.811698,0.158409,0.617618,0.771135,0.035671,0.040563,0.004892,0.579266,4377
4267,raw,6,2/4,1,0.355250,0.699443,0.344193,0.311149,0.712862,0.044101,-0.013419,-0.057519,0.127527,1235
4267,centered,6,2/4,1,0.496200,0.711284,0.215084,0.458296,0.719929,0.037904,-0.008645,-0.046549,0.380546,1235
4267,raw,3,1/4,0,0.558306,0.714584,0.156278,0.500124,0.709860,0.058182,0.004724,-0.053458,0.373128,1235
4267,centered,3,1/4,0,0.633398,0.771494,0.138097,0.596488,0.763702,0.036910,0.007792,-0.029118,0.559762,1235
4291,raw,6,2/4,1,0.619104,0.848773,0.229670,0.557610,0.593197,0.061494,0.255576,0.194083,0.540269,3738
4291,centered,6,2/4,1,0.652564,0.834523,0.181958,0.538270,0.614485,0.114295,0.220037,0.105743,0.577481,3738
4291,raw,3,1/4,0,0.719313,0.843335,0.124022,0.630642,0.631335,0.088671,0.212000,0.123329,0.634066,3738
4291,centered,3,1/4,0,0.716187,0.857824,0.141637,0.559409,0.700748,0.156778,0.157076,0.000298,0.601414,3738
4292,raw,6,2/4,1,0.598744,0.769099,0.170355,0.512146,0.769352,0.086599,-0.000253,-0.086851,0.406510,0085
4292,centered,6,2/4,1,0.646840,0.762885,0.116046,0.576299,0.758380,0.070540,0.004505,-0.066035,0.500945,0085
4292,raw,3,1/4,0,0.687878,0.782282,0.094405,0.621684,0.779474,0.066193,0.002808,-0.063385,0.543733,0085
4292,centered,3,1/4,0,0.684561,0.823258,0.138697,0.640327,0.812938,0.044234,0.010320,-0.033914,0.600087,0085
4297,raw,6,2/4,1,0.683578,0.816705,0.133127,0.603357,0.799035,0.080222,0.017670,-0.062551,0.539031,1051
4297,centered,6,2/4,1,0.711776,0.804147,0.092371,0.640080,0.782021,0.071696,0.022126,-0.049570,0.580565,1051
4297,raw,3,1/4,0,0.706759,0.817575,0.110816,0.665396,0.791221,0.041364,0.026355,-0.015009,0.585822,1051
4297,centered,3,1/4,0,0.705246,0.837746,0.132500,0.681724,0.807994,0.023522,0.029752,0.006230,0.600836,1051
4301,raw,6,2/4,1,0.551214,0.758854,0.207639,0.465448,0.817211,0.085766,-0.058357,-0.144124,0.355342,6515
4301,centered,6,2/4,1,0.618197,0.747355,0.129158,0.560135,0.789648,0.058063,-0.042292,-0.100355,0.483461,6515
4301,raw,3,1/4,0,0.654902,0.765175,0.110272,0.594648,0.801556,0.060254,-0.036381,-0.096635,0.502533,6515
4301,centered,3,1/4,0,0.680415,0.801802,0.121386,0.652907,0.819609,0.027508,-0.017807,-0.045315,0.600126,6515
4316,raw,6,2/4,1,0.664352,0.866526,0.202175,0.662488,0.818844,0.001864,0.047682,0.045818,0.551288,1539
4316,centered,6,2/4,1,0.697884,0.846629,0.148745,0.690322,0.797948,0.007562,0.048681,0.041119,0.591053,1539
4316,raw,3,1/4,0,0.717718,0.825803,0.108085,0.715325,0.797055,0.002393,0.028748,0.026355,0.588483,1539
4316,centered,3,1/4,0,0.713840,0.844575,0.130735,0.697365,0.818817,0.016475,0.025758,0.009283,0.614957,1539
4327,raw,6,2/4,1,0.664384,0.824838,0.160454,0.605376,0.820314,0.059009,0.004524,-0.054485,0.531161,6279
4327,centered,6,2/4,1,0.691381,0.825672,0.134291,0.654462,0.795878,0.036919,0.029794,-0.007125,0.579467,6279
4327,raw,3,1/4,0,0.739888,0.806588,0.066700,0.672678,0.793829,0.067210,0.012759,-0.054451,0.607025,6279
4327,centered,3,1/4,0,0.721871,0.835600,0.113729,0.677639,0.813573,0.044232,0.022028,-0.022205,0.594593,6279
4354,raw,6,2/4,1,0.640544,0.849521,0.208977,0.581539,0.796276,0.059005,0.053245,-0.005760,0.514535,4725
4354,centered,6,2/4,1,0.687260,0.814021,0.126762,0.620243,0.773604,0.067017,0.040417,-0.026599,0.563669,4725
4354,raw,3,1/4,0,0.676233,0.827093,0.150861,0.635639,0.774637,0.040593,0.052456,0.011863,0.563399,4725
4354,centered,3,1/4,0,0.698560,0.840428,0.141868,0.658153,0.796556,0.040407,0.043873,0.003465,0.603842,4725
4374,raw,6,2/4,1,0.433222,0.736555,0.303333,0.333423,0.713325,0.099799,0.023230,-0.076569,0.227705,5878
